98931,ELETROPORTATEIS,350,8000,278b3c6462e86b4556b99989513ddf73
98932,PERFUMARIA,422,6048,0d009643171aee696f4733340bc2fdd0
98933,RELOGIOS_PRESENTES,317,3952,be1be330cf34043d1c40d6114cbd11b5
98934,AGRO_INDUSTRIA_E_COMERCIO,16400,232848,07f01b6fcacc1b187a71e5074199db2d
98935,BELEZA_SAUDE,938,14674,75b4372e69a42f8ae1d908c076f547b2
98936,BELEZA_SAUDE,2700,10416,3569d4374a919941a50f57371b1dc93d
98937,CAMA_MESA_BANHO,1750,16200,a3c95dc653d9a279b160bc0179385ed1
98938,FERRAMENTAS_JARDIM,3850,8352,0992c6cba95a13bfa68ea7d5e22d478b
98939,PERFUMARIA,267,3757,b1eae565a61935e0011ee7682fef9dc9
98940,INSTRUMENTOS_MUSICAIS,16200,88000,2734390ee304b0f4817b3c233094fc16
98941,CAMA_MESA_BANHO,1400,9234,32ee3f4e2493045726807808d7abbab6
98942,CAMA_MESA_BANHO,6450,11000,c2367eda4f9623d0355dc5d7796d857a
98943,MOVEIS_DECORACAO,2300,22050,7f34b85142d1ef9e077a0da9ada27385
98944,INFORMATICA_ACESSORIOS,300,3600,c478b1bbf9ec8c5691f37ccb83187386
98945,ESPORTE_LAZER,600,6000,f9ecf420c38b90a8af8e7f70fd789264
98946,BELEZA_SAUDE,3600,8000,3a6a0247ced9dcb444b46caafdcdd368
98947,BELEZA_SAUDE,150,15840,adf591c625cb265c12bc6749d3a2f757
98948,ESPORTE_LAZER,400,704,3e0f398b664b26e3224c79dbf435191f
98949,TELEFONIA,100,1188,64c8f1a52b407d92518a1f8b79240a70
98950,MOVEIS_DECORACAO,800,8480,af16005fca813272caf59c432153949e
98951,AUTOMOTIVO,5250,20539,e6a1ff3552ba3305c1cf0a4dde50347f
98952,AUTOMOTIVO,200,3640,d8a405c732027a2af3187b031890933d
98953,RELOGIOS_PRESENTES,335,2244,ce94e3c41145e28428cdae952a1fd7f2
98954,CAMA_MESA_BANHO,1300,7200,3f0f8de616df6efb39a48f3c64eea974
98955,MOVEIS_DECORACAO,150,1750,6ddc95e87149457c4c5177b0a474a9ba
98956,INFORMATICA_ACESSORIOS,367,704,a2e2851eae0aebb8ee4df32348b42e2b
98957,RELOGIOS_PRESENTES,250,352,723f62c36c298037716bf60c0ad0df3a
98958,MOVEIS_DECORACAO,8500,103125,b2b3503e675abbc07e278151da072ed2
98959,BEBES,2150,15750,c18c01e09509a509e2b88d3ed40c580e
98960,NAO INFORMADO,650,2856,a41e356c76fab66334f36de622ecbd3a
98961,ESPORTE_LAZER,150,880,e7cad5e8ed9b92e788262ad710c33bd0
98962,CAMA_MESA_BANHO,650,5940,c33d78b97260227119fb2b71be168fca
98963,ELETROPORTATEIS,2700,16640,e8fd6f481db77b847e7ab93fa1510e7e
98964,UTILIDADES_DOMESTICAS,1200,8096,67bea89008edcb996cfe4e3d062b62a8
98965,MOVEIS_SALA,6050,25300,e8e86cbab028363545a5bf0ca5e226ee
98966,ESPORTE_LAZER,150,1056,c12b64bf0861a27e0f06c36ef82f457d
98967,CASA_CONSTRUCAO,1050,5120,6f0169f259bb0ff432bfff7d829b9946
98968,PET_SHOP,1350,4830,b6f3b8136ba8302906df7e11ff908751
98969,UTILIDADES_DOMESTICAS,600,4104,2be2be0a6a5916840503fdf50808ebcb
98970,MOVEIS_DECORACAO,1000,9720,8efa775719397f78f79c8e5c7b0afbd4
98971,CAMA_MESA_BANHO,1550,11352,9e87e3ee09baee5f5c0513ff37bc60ab
98972,CAMA_MESA_BANHO,2700,20475,a0abcee0132a5aed003d98e459b37698
98973,TELEFONIA,200,1045,7f6308ba4057a6a740af7b4dcfb79c13
98974,MALAS_ACESSORIOS,800,8512,1eb4a9aee05c9cad041e09add2a26d68
98975,PERFUMARIA,377,3510,8da90b37f0fb171b4877c124f965b1f6
98976,ESPORTE_LAZER,400,42570,712a72a78ffb66cb6eee87eebbf54519
98977,SINALIZACAO_E_SEGURANCA,450,1280,c5fb7fbe39f4e09e048ffbc5b28db49a
98978,CLIMATIZACAO,2000,26112,f17b05cc8a7651896df8c30884200e9a
98979,FASHION_BOLSAS_E_ACESSORIOS,300,352,55ec10b39713ee81ee2c5bcb558cf866
98980,MOVEIS_DECORACAO,250,5096,c190c4fe582c5b7ffff586506de83f01
98981,ESPORTE_LAZER,1950,13500,f908df99196805b5bc4ada9ef510b11b
98982,TELEFONIA,500,2640,ac5bae85a895724330c4acddd581b02b
98983,NAO INFORMADO,300,2240,d8dee61c2034d6d075997acef1870e9b
98984,ARTES,7900,73500,cbaff83e2c00a2b731d27276bbf52082
98985,CAMA_MESA_BANHO,1800,12546,ad67f74682943e3857eebf3ca2538d1a
98986,FERRAMENTAS_JARDIM,900,2553,1e12f1836c1f08b25ef78fcdf76fbf08
98987,FASHION_BOLSAS_E_ACESSORIOS,200,352,acd427ee119d5c71c7a85ae488cb0a6a
98988,BEBES,4500,156800,60cf4effb6947283fa638d570bd07318
98989,CONSOLES_GAMES,250,2205,51fed4afb1b41d00ad9d25a73b7fbbc7
98990,UTILIDADES_DOMESTICAS,550,4800,bb09cce52b336261572a5a7e25a33795
98991,MALAS_ACESSORIOS,1100,13104,65a6462e42e05ab3b8dc613566736825
98992,CAMA_MESA_BANHO,3600,32000,f2396540fbfac27b5117f0dbd6744b50
98993,CONSOLES_GAMES,100,528,70d1bd3a042448105a71d0b41ecbc96b
98994,ESPORTE_LAZER,150,4608,0075c14603d80515e20908c156ceb47b
98995,ESPORTE_LAZER,3775,3744,5a42f73d92034010a4e00360fb0df099
98996,COOL_STUFF,1400,10000,bcd58b852a3b0152b6b384c4e4474ba2
98997,CONSOLES_GAMES,900,2772,2bfb0bdbcea77da2879f0ef3be9a219e
98998,RELOGIOS_PRESENTES,250,4800,87fb220044e9aca16fbec51c6c997aa0
98999,BRINQUEDOS,350,3024,484bf1dff778a416389aafd0dee1cb11
99000,NAO INFORMADO,200,8000,56139431d72cd51f19eb9f7dae4d1617
99001,BEBES,1800,15552,3cef8174403f4fdedbf24fa67fa9f132
99002,MOVEIS_SALA,5050,20000,003938452c98ff9ab28e9e7b4bfe97ab
99003,AUTOMOTIVO,27100,125000,8d6cb00151d423c52855385c89f0bae8
99004,ELETRODOMESTICOS,1500,19760,5877301b00f95e3c6118738b293dfab3
99005,RELOGIOS_PRESENTES,500,1936,e0bbe6292471ff5ab3752414baf78111
99006,CAMA_MESA_BANHO,350,2560,dd768d259ee6054e0dadd66c8e2be0b6
99007,AUTOMOTIVO,500,3264,fc2edee55f4118969f4dc49f7a717605
99008,ESPORTE_LAZER,1000,8000,b521fddf2c8a7e7d1791bfb3c1b2f278
99009,NAO INFORMADO,18500,50430,46b48281eb6d663ced748f324108c733
99010,BRINQUEDOS,300,6336,db7e6804f1a8206a7e51c9a741a09d9e
99011,BELEZA_SAUDE,250,640,50556c630443502c11acde1c320fe278
99012,BELEZA_SAUDE,10700,64000,88d2c501ec765f5d7e8038fa6aab0e62
99013,UTILIDADES_DOMESTICAS,1700,14784,722fb67c17907e21734449c091420bf5
99014,FERRAMENTAS_JARDIM,7700,27300,43b6d9e46e1e6b8ac743a1c31e462937
99015,ESPORTE_LAZER,5200,42000,1ffe365aa7583189e63f2fa4f060b269
99016,TELEFONIA,125,2380,3014e35fd70fce29095ced5cdc89f4ce
99017,MOVEIS_ESCRITORIO,15700,94192,e869d449cc32881790ef9af9b4c670f8
99018,RELOGIOS_PRESENTES,350,1936,a1b3a75aaaee5c9a683f2266c088f720
99019,ESPORTE_LAZER,213,2080,7fdbc1ecf5fdf5c98d9b14e110133eb3
99020,FASHION_BOLSAS_E_ACESSORIOS,150,1936,15b3d40f375c0645c1eed4ed1cd8e17a
99021,AUTOMOTIVO,18200,12600,1cf39a397efa955b102a52ee7ec5531c
99022,UTILIDADES_DOMESTICAS,850,5670,f9471562478eba8761bc985b968a0092
99023,CASA_CONSTRUCAO,1050,5120,e96bac5656eaec25f3d76757fa16d9d3
99024,FASHION_BOLSAS_E_ACESSORIOS,200,1584,16b06ede456b922e56fbb4b3818aa875
99025,UTILIDADES_DOMESTICAS,300,2640,c7147724cd430269c6296fc758c0a086
99026,INFORMATICA_ACESSORIOS,200,2691,dbb399a8be7395d5b136d49fcdce13df
99027,ESPORTE_LAZER,800,12500,ed46d1fbd7bf78ce79910c09fb892abb
99028,PAPELARIA,200,2352,d458378a178cd7cae60052319cebf235
99029,ESPORTE_LAZER,698,6440,596363933adf57df745ecbc8afeec226
99030,TELEFONIA,350,816,4473f3e5c65952b074ef987fa5c24662
99031,LIVROS_INTERESSE_GERAL,1000,2040,8c9faf6aabee9b2a30b83f92d786f6de
99032,INFORMATICA_ACESSORIOS,783,7644,8e71b24c3e25a92fef6176120a67fac7
99033,PERFUMARIA,600,8000,828fe032935d7c1901682e5b6cc076c2
99034,BRINQUEDOS,11650,49500,19502a282608c5627fb32e22724727fc
99035,CONSTRUCAO_FERRAMENTAS_FERRAMENTAS,400,352,df473738565b52f77b4e22b328b41576
99036,BRINQUEDOS,3050,16000,657491063e8a63247a108a4d9cedf020
99037,TELEFONIA,100,528,a388f2043ca885de714453e4fac616e2
99038,FERRAMENTAS_JARDIM,16500,26000,4c6018f41a6c2e5543cc034e94f5ce5b
99039,UTILIDADES_DOMESTICAS,750,11424,a85543a371d5cfafedb80a8177a692b5
99040,FASHION_UNDERWEAR_E_MODA_PRAIA,250,2880,6b017e0d95d8765a6f2bed3bc272c61e
99041,MALAS_ACESSORIOS,2300,23520,6d14f72afff32795290f2df6507f063c
99042,ELETRONICOS,1350,10296,75b433ca888fe027b18dfac89a284667
99043,UTILIDADES_DOMESTICAS,530,6800,9aa70106d14b83c7ad033592870b2b30
99044,AUTOMOTIVO,1300,8000,42fe4aefc7e8a45dd96a59af81dd3fef
99045,FASHION_CALCADOS,4000,28728,a04cf12934a318be6550b1aeab938bf2
99046,ESPORTE_LAZER,8150,8000,224703229a7c966a5b191651e1561be2
99047,CONSTRUCAO_FERRAMENTAS_CONSTRUCAO,2200,352,43724b27731595d954e911f443fb1cc4
99048,BELEZA_SAUDE,1150,10000,b29ca3d3127057c43ef4b364bbe360ea
99049,RELOGIOS_PRESENTES,200,352,5e21d5cab5d33e770d8150a4ee6117db
99050,MOVEIS_DECORACAO,400,5120,55610b8b7d48294e69fc23f513dfbe98
99051,MOVEIS_DECORACAO,600,8004,68bfdbfe84f03af17733b10362f10020
99052,NAO INFORMADO,300,2940,5fb61f482620cb672f5e586bb132eae9
99053,CAMA_MESA_BANHO,1200,2560,a5bc1334f1762ce0a844f3f694dc08e1
99054,COOL_STUFF,10664,134505,701ff123e9085dcc9c2f833efded6374
99055,UTILIDADES_DOMESTICAS,1800,21600,73b499a2f5002c0a2158a478cc5a096c
99056,ESPORTE_LAZER,500,352,42f14eda412436b96cde4f4025ed5f25
99057,PAPELARIA,258,4332,47969dd948e918289f809be899ddfb4c
99058,PAPELARIA,1400,26048,446295cf6f689d4db477145815362608
99059,BRINQUEDOS,400,8575,280c05c66173c2b377f3e449e33abc6d
99060,CLIMATIZACAO,1300,9000,4a96de21ccfb22ebe1c56992acbbd7fc
99061,CAMA_MESA_BANHO,1000,7500,c45a1de8cdb00af9ba1f3c097561b77a
99062,PET_SHOP,1300,5400,1b37262ebd1307a6c9aab9aca8584e76
99063,BRINQUEDOS,3305,25992,04869307f7e7dc5b07f1d83406ade1e5
99064,BEBES,6000,56250,8bb6ace4cf2411747ea1cfecad5a458d
99065,INFORMATICA_ACESSORIOS,300,4375,21db47f6493b06e8e7fc562ec9890e77
99066,CAMA_MESA_BANHO,250,600,f4d705aa95ccca448e5b0deb6e5290ba
99067,PERFUMARIA,400,2178,bbaef2eadf31fe3ea6702077398be06c
99068,ELETRONICOS,250,4800,3fc3d637781e5d185455013606a6e2cd
99069,BRINQUEDOS,1250,12122,21d325f98c6505a72b1bcf363f3d3f88
99070,FASHION_ROUPA_MASCULINA,950,9600,f6691c7e7a0c12d28003c97608dfe605
99071,PET_SHOP,2000,17340,c615805546392ec3b8a20c6590c4d400
99072,BEBES,13575,253044,6e9c52b407fea24064f7ab2b144fbf8c
99073,BELEZA_SAUDE,667,4352,e07f6e9343cad06f34d0a7a09eeac4d7
99074,RELOGIOS_PRESENTES,267,2244,80fc21f90a43fdcfc623f11f5457db10
99075,CAMA_MESA_BANHO,1750,36000,9cafef108028ea326352e901a8b729a7
99076,BELEZA_SAUDE,150,2112,dd783a33bc94bef9c728611320d559e7
99077,BRINQUEDOS,10550,20475,ec019a7e1feb42072e2a07b6317c7edb
99078,UTILIDADES_DOMESTICAS,1725,56000,20424e1f503b9ceeeee60b717b11ec36
99079,MALAS_ACESSORIOS,700,13950,795ed173180b101b114960e572d2181f
99080,ESPORTE_LAZER,400,8704,40a75445dcf4958b8c9b3dac6898094b
99081,PAPELARIA,300,6000,fff0a542c3c62682f23305214eaeaa24
99082,CASA_CONSTRUCAO,5850,37500,21419fbb5e6e21591c1dc83cb75aec07
99083,RELOGIOS_PRESENTES,267,2431,d801448d8cf48fd15a66dc8779d47241
99084,CAMA_MESA_BANHO,1500,11700,d1fbb5683c8e93f314d0f2bf40d07761
99085,COOL_STUFF,400,5376,4e7f36f28c51e114a343625b628dd429
99086,ESPORTE_LAZER,1300,30752,58bef3ad35aed45b92cf03510e6cf5ce
99087,UTILIDADES_DOMESTICAS,400,2240,532d7f19b8005e415f5b98a1cf4a8690
99088,ARTES,150,950,aedb7e30007f6051c5b3f97156b0848a
99089,BELEZA_SAUDE,650,4550,c752f2bc46ad4b389290cf5828a1db62
99090,CONSOLES_GAMES,706,9728,7207700449f2433076d70a5b1c004eb4
99091,FASHION_BOLSAS_E_ACESSORIOS,300,6250,582dfc3697c5f834a5ddf28460ba9222
99092,CAMA_MESA_BANHO,4850,18750,54910b8287ecea5f93a008ebfa94a15c
99093,AUTOMOTIVO,825,7200,ecaae002060173ec59f5b168cbd55d70
99094,INFORMATICA_ACESSORIOS,600,2070,9e48435521202c8795e21ac42efcc761
99095,ESPORTE_LAZER,700,2277,f46c384460008df0071849d01b39834f
99096,MOVEIS_DECORACAO,300,10800,4fe53f6c123977ffa0dda91a2962c9e8
99097,UTILIDADES_DOMESTICAS,1270,4046,7aeb83cae61b0e94e6426cba2598ad9e
99098,CONSTRUCAO_FERRAMENTAS_FERRAMENTAS,450,440,3fc23ad64a8ee1f1451c8c44932c5d22
99099,NAO INFORMADO,2200,352,e10758160da97891c2fdcbc35f0f031d
99100,ELETRODOMESTICOS,150,1872,dccef777bc505f2eca720502c209988d
99101,FERRAMENTAS_JARDIM,200,528,b6be875acca0b4862cae6479c5d9e6fa
99102,MOVEIS_COZINHA_AREA_DE_SERVICO_JANTAR_E_JARDIM,10893,127776,84e1b9c6ba2ed178bd217097b41f1251
99103,UTILIDADES_DOMESTICAS,1800,3500,93c285dad77a797cf2193ead6afbe107
99104,BRINQUEDOS,1220,14520,1ba7948f3aa31cdaf78a4885f3c5385a
99105,BELEZA_SAUDE,360,12540,6a61a5d77a8571a0646e8c0f75f572f4
99106,ELETRONICOS,175,3630,0e40b1ed4cfd3da1962ec91913e54ba8
99107,PET_SHOP,1900,45500,2de8789bf8abcd2f6c7866f9429b1986
99108,ESPORTE_LAZER,250,8000,d394d30215872be4cda2c67c1ce5b981
99109,BEBES,6950,46750,9181a16945ef449aa81212d5139945ec
99110,UTILIDADES_DOMESTICAS,1100,11000,b166907a5770631b7deedd0891b1b7ab
99111,BEBES,300,2856,302a19dacdbb5ed2f74f9dee8126ef79
99112,MOVEIS_ESCRITORIO,16500,94192,1fb2c1a0d7f863e0644077cb5d8f80df
99113,MALAS_ACESSORIOS,300,6992,0a17941f41b99d2f070fab54b458a4a4
99114,ELETRONICOS,1836,8784,98190f6a2c3253d07ca86525bb238162
99115,BELEZA_SAUDE,175,6336,a18a23a783fb7576a8f0f6fbc2ae2b58
99116,BRINQUEDOS,675,11088,e2c3ed9aaddfd2312a6a5fe9b3ddadd3
99117,ESPORTE_LAZER,200,2600,71c808620fa8dafbe6cd6c638cc67567
99118,INDUSTRIA_COMERCIO_E_NEGOCIOS,1200,18000,25cdef5b1428725aa16b8b9a6fbd72ca
99119,INFORMATICA_ACESSORIOS,200,2340,a1bf559ac1eab015ba992bd76d9d76c7
99120,MOVEIS_ESCRITORIO,16100,92232,3b82733180834cc02658403163260204
99121,TELEFONIA,117,912,eca3036ef7ba11b3331c334b7053fe13
99122,TELEFONIA_FIXA,455,17496,6b75ce117b8fcc75289cb6cbe589de6c
99123,CAMA_MESA_BANHO,550,2560,23ab7bb9eac81e85ec43ed71064cf7ce
99124,FASHION_CALCADOS,750,8712,5cfe07a11fd4f35d3c5ca21cd60cee6e
99125,COOL_STUFF,586,2574,78119fbfa709d07b86f5ccf15043c6d6
99126,CONSTRUCAO_FERRAMENTAS_ILUMINACAO,540,6912,9138555a5066b7f16bf15e75c7db067c
99127,ESPORTE_LAZER,3700,12000,1ec5373950b7877c5de483a123223810
99128,UTILIDADES_DOMESTICAS,3150,15300,34607082301052079a3bffcd12c5ecfb
99129,CAMA_MESA_BANHO,2100,57240,4ceab0364ce2bef8363b89f4719bbff7
99130,CONSTRUCAO_FERRAMENTAS_SEGURANCA,314,6840,c9fe02894880831f6f28d5ac212d036f
99131,CAMA_MESA_BANHO,550,7935,3c883b9d3fd2d0ce448d4136349dc0a4
99132,AUTOMOTIVO,13825,120050,98d0e0ca6213edc063889593a2475e36
99133,CAMA_MESA_BANHO,850,12000,f2c1df0fc307ec60e3321c708c1dcac3
99134,BEBES,250,1092,622d3b263cd40b06e1eeea144fb83f19
99135,BRINQUEDOS,400,8000,15cd31f93b25e5a517f05b1af31d353f
99136,PERFUMARIA,400,4800,cd7701670288642f7be9437dec9034c1
99137,CONSOLES_GAMES,200,512,3519403062e217f433e0bbdc52e0b19f
99138,AUTOMOTIVO,250,8000,37dffde0476450e75dae423136954b0f
99139,INFORMATICA_ACESSORIOS,1950,2244,d68bd4dedccc5545b1ff6629de8fb021
99140,MOVEIS_DECORACAO,300,8750,e4c0d69bafff0157f574aae9a147a8c1
99141,RELOGIOS_PRESENTES,1050,14850,b6b4ab44d1f3c2a645abbda76af2a993
99142,AUTOMOTIVO,400,1232,d19d6968c8fa843da04bf9c9d23c312f
99143,INSTRUMENTOS_MUSICAIS,1000,11088,de984954e2e130136bcf8988bc973d90
99144,ESPORTE_LAZER,150,2816,c6336fa91fbd87c359e44f5dca5a90ed
99145,BELEZA_SAUDE,700,4096,d10abea506594de1dd5ea21851f94062
99146,CONSOLES_GAMES,450,2023,4bae12e58c9b828e1302a2cad437b80a
99147,BELEZA_SAUDE,2000,5760,aba0932cedf32b2a7b6b832f11769613
99148,CONSTRUCAO_FERRAMENTAS_CONSTRUCAO,21400,8000,f777c903946dd86fd00cd5b32ec3e907
99149,NAO INFORMADO,300,1232,39e3b9b12cd0bf8ee681bbc1c130feb5
99150,INFORMATICA_ACESSORIOS,188,4800,2e511b5741ab14e7f5294df6f1310b03
99151,MOVEIS_DECORACAO,300,9600,74f250adf8f41738ca96718232a41499
99152,FASHION_BOLSAS_E_ACESSORIOS,13600,62400,f16ced867a24a244afefb5b867f337df
99153,MOVEIS_DECORACAO,800,15625,1ce0e963805e3c170485768e8b09fe65
99154,NAO INFORMADO,300,2016,794de06c32a626a5692ff50e4985d36f
99155,MOVEIS_DECORACAO,1400,9360,a530b23a71594d0d986a30359e207762
99156,RELOGIOS_PRESENTES,650,1716,d294bd539d8c70342149beb38b767afc
99157,CONSTRUCAO_FERRAMENTAS_CONSTRUCAO,600,7514,fe9184887637170f6da65623475d6a66
99158,MOVEIS_DECORACAO,3000,8349,3da6f3c6c1ac8c36ff45b1a493a44e82
99159,MALAS_ACESSORIOS,950,15180,8a4667ce8c036b0d54dd65a38298bfc0
99160,MOVEIS_DECORACAO,17400,61740,26d114f0b4f14f5e3b3db0e211019777
99161,FASHION_ROUPA_MASCULINA,300,352,ef22b718807d8b96162d9b021912f178
99162,INFORMATICA_ACESSORIOS,700,8000,599e5320aef0c7dd9e3fed9b2f673d41
99163,PET_SHOP,625,5712,acfc0fd945c522a0d2266d45bcdd91c6
99164,FERRAMENTAS_JARDIM,3250,9856,2029248294c186017ecfc48cecd47bbd
99165,FASHION_CALCADOS,1500,8712,e8f22df5fa5b454907286aa61d6216a8
99166,CAMA_MESA_BANHO,250,2208,4da06dee0a480b5d666886ea00b4d9b3
99167,FERRAMENTAS_JARDIM,425,2232,39d5f0edfbb6ee4d1c524dd620c0bc7a
99168,CLIMATIZACAO,150,2080,185013b2b9237c14bd26a394d9fda023
99169,MOVEIS_DECORACAO,350,7072,3d1e658dd7dc71b44b125bdd18236fb3
99170,FASHION_CALCADOS,300,3248,5e459bd31247ee46fa95b09556600a6a
99171,TELEFONIA,100,627,bb31a27a0b24236c8ce7e0c6264c51ec
99172,AUTOMOTIVO,550,6048,99a5e7a2c16478ff3f0ea9c20eb2820f
99173,AUTOMOTIVO,250,6480,8a2d3285de64b2117fbf83784acd09fc
99174,AUTOMOTIVO,1000,20800,fdac82e439dafa5f87a9547581532380
99175,UTILIDADES_DOMESTICAS,14850,124950,b3f29e4bbae3c829f7c4231074c307ee
99176,BEBES,850,15750,115bc0865dc675638645e1ab5311e30c
