9336,8759e7aedd644f487315e5860962f162,SANTO ANDRE,SP
9337,e546117ed9cafbc40239c0c78635c584,SAO PAULO,SP
9338,d71d863e5ef30d94e440c11be17dcd8f,OSASCO,SP
9339,0c7533c71df861ec58ad7ff999ed0e8d,VALINHOS,SP
9340,ef990a83bbea832f36ebe81376335aa8,JOINVILLE,SC
9341,41e0fa5761c886a630994a55c12087e7,GUARUJA,SP
9342,0747d5bb69f0586cc869d8af4c50f93e,SAQUAREMA,RJ
9343,7d294cf9a6a69dc6a0c3e540fff0e039,BARRA VELHA,SC
9344,c89cf7c468a48af70aada384e722f9e2,PETROPOLIS,RJ
9345,b7ba853e9551f4558440881fd3e5c815,SANTO ANTONIO DA PATRULHA,RS
9346,13c2ed7698b3ca92dad49e849219da59,PONTA GROSSA,PR
9347,cbbd5ae8f53de5f5097cd8217b529e24,SANTANA DE PARNAIBA,SP
9348,02ecc2a19303f05e59ce133fd923fff7,SANTO ANDRE,SP
9349,c013e57c075a06e5b5c48ee03c525719,SAO CARLOS,SP
9350,55f7a3319d80f7fdf078b8f03e6725fe,OSASCO,SP
9351,2d50d6282f8aa2257819a77bfaa0efe0,IBITINGA,SP
9352,b7e1750c1157341d2abd0251e07c186b,SAO PAULO,SP
9353,b90e891671cffd9557f33a97dc523645,SAO JOSE DOS PINHAIS,PR
9354,a416b6a846a11724393025641d4edd5e,SAO PAULO,SP
9355,7e93a43ef30c4f03f38b393420bc753a,BARUERI,SP
9356,5206cc4bc2297c833e6061c49bf9c43f,OSASCO,SP
9357,f410c8873029fcc3809b9df6d0b28914,CAXIAS DO SUL,SP
9358,ef506c96320abeedfb894c34db06f478,SAO PAULO,SP
9359,a13aaf2d2886ab9fb30fb9a920160b8f,JOINVILLE,SC
9360,7299e27ed73d2ad986de7f7c77d919fa,ARAGUARI,MG
9361,8a9260f2b0340411d6d2a56bcf4f7378,CONTAGEM,MG
9362,dedcab67899479e4ea5dcc4eba47f587,JARAGUA DO SUL,SC
9363,b2479f944e1b90cf8a5de1bbfde284d6,IBITINGA,SP
9364,7722b1df1b0e383e000397b2c11e3e19,SAO BERNARDO DO CAMPO,SP
9365,731ef20c231d9a7103a425e83fd91271,LAGES - SC,SC
9366,78813699ffac347fe27dba345a5f1551,BENTO GONCALVES,RS
9367,3296662b1331dea51e744505065ae889,CATANDUVA,SP
9368,411f3b52d857390502ee4e4d5ceabc2d,RIBEIRAO PIRES,SP
9369,bba3293d6f5d5af2f415e004e8b93ae3,SAO PAULO,SP
9370,4e7c18b98d84e05cbae3ff0ff03846c2,JABOTICABAL,SP
9371,b56906f7fd1696e043f1bcce164c487b,ECHAPORA,SP
9372,d650b663c3b5f6fb392b6326366efa9a,COTIA,SP
9373,669ae81880e08f269a64487cfb287169,RIO DO SUL,SC
9374,c2d70ce2c5d0a2eb75e78668236e6dc8,SAO PAULO,SP
9375,674207551483fec113276b67b0d871ff,SOROCABA,SP
9376,abe42c5d03695b4257b5c6cbf4e6784e,RIO DE JANEIRO,RJ
9377,1996942dc085d7773ba77a529b163cd0,PRADOPOLIS,SP
9378,79b93a308a97792cf53ac75f46da00b5,RIO DE JANEIRO,RJ
9379,7cf4ea70955b00d6b3c22542598e2715,SAO PAULO,SP
9380,63ffcb71394dd8ea3872ed9ffda17c74,ITABORAI,RJ
9381,83353a83fd769dfafa4f21a72b15e3e5,SAO PAULO,SP
9382,cda598c48d7c614bc1cad7d8ff6f0010,MIRASSOL,SP
9383,d4910f1cdcfdabd48d6b316e395d4a23,SANTO ANDRE,SP
9384,709e16e2b25c7474d980076c6bfc4806,BIRIGUI,SP
9385,9dc79dd988ac42f4d56c340d7048420a,SAO PAULO,SP
9386,276677b5d08786d5dce7c2149dcce48b,BELO HORIZONTE,MG
9387,9c4d31c7e46ab03a43fc06e3142afd4e,RIO DE JANEIRO,RJ
9388,512d298ac2a96d1931b6bd30aa21f61d,RIO DE JANEIRO,RJ
9389,422be4cc81a457fdb46f47edeb968ae5,IBITINGA,SP
9390,99cd94252748d2bdde08e17858233602,SAO PAULO,SP
9391,698624c6632eeba1774924dbea24c700,SAO PAULO,SP
9392,8bb48dc19fccaa8613b6229bf7f452a2,ASSIS,SP
9393,ad87df7699e83b8a91822a4a0b765c3a,JAGUARIUNA,SP
9394,d6b664fa0667064c6d76394e7848d790,ARARAQUARA,SP
9395,98f52e1020fe788c10c0418de4393fec,MACAE,RJ
9396,62760d278921b5f352461620d68a9cee,SALTO,SP
9397,eb72802c83dc7547529c9546d1a9b8ef,RIO CLARO,SP
9398,3f9be91358837bff69df67edfa3e42e8,LONDRINA,PR
9399,1d4587203296c8f4ad134dc286fa6db0,SAO PAULO,SP
9400,791cfcfe22fe4a771ece27f90017da92,RIBEIRAO PRETO,SP
9401,392f7f2c797e4dc077e4311bde2ab8ce,RIO DE JANEIRO,RN
9402,0c8380b62e38e8a1e6adbeba7eb9688c,TRES CORACOES,MG
9403,37be5a7c751166fbc5f8ccba4119e043,SAO PAULO,SP
9404,87d73636a3acf123e842bb890a4db036,NHANDEARA,SP
9405,3d3ccf2b2f8134b10dce9dd446f0e075,IBITINGA,SP
9406,e24d3429d294b2eb200b064ebb035879,SAO PAULO,SP
9407,44073f8b7e41514de3b7815dd0237f4f,BRASILIA,DF
9408,05ca864204d09595ae591b93ea9cf93d,BARUERI,SP
9409,9d39404483343dd55c7ae254494d8388,SAO PAULO,SP
9410,f9eda05b67bef472deaddbba84aca289,ORLEANS,SC
9411,75745ef7bc7d4f3ea3380f6f5303f514,BRASILIA,DF
9412,0692610d8abe24f287e9fae90ea0bbee,SAO PAULO,SP
9413,7b07b3c7487f0ea825fc6df75abd658b,SAO PAULO,SP
9414,99002261c568a84cce14d43fcffb43ea,CUIABA,MT
9415,e5899683388855d3dabe8913bbe365de,SAO CARLOS,SP
9416,784ba75dd9d20200c4caed3d7a77141a,SAO PAULO,SP
9417,099095b050cfe8eb1ddff5317587e96e,SAO PAULO,SP
9418,0ad80de75c811326389cfb1daba7d45e,RIO DE JANEIRO,RJ
9419,b9a03475e6447e631b6799ec8274800f,FORMOSA DO OESTE,PR
9420,ba6b4a237f92479743cf0ca06b67a9ac,RIO DE JANEIRO,RJ
9421,ea00f977a203ff88adf7057cb7806998,SANTOS,SP
9422,82e0a475a88cc9595229d8029273f045,SAO PAULO,SP
9423,ad75519a07f039025e83795a4418470f,SANTA TEREZINHA DE GOIAS,GO
9424,34aefe746cd81b7f3b23253ea28bef39,CURITIBA,PR
9425,ed4acab38528488b65a9a9c603ff024a,SAO PAULO,SP
9426,f0837c8d71434931d9e38e7b79234797,ARVOREZINHA,RS
9427,fce62094ffe6a4009188ec44e681dfdd,SAO PAULO,SP
9428,ebef8d8c92b4fd3226e5d407bbff21ac,RIBEIRAO PRETO,SP
9429,d73cbd89533ce8b041a9190241453ac8,GUIRICEMA,MG
9430,75a4764c108403a7a0575140cb22287c,CAXIAS DO SUL,RS
9431,70c0fda4c313d87115644d39e62eec60,CARUARU,PE
9432,ffcfefa19b08742c5d315f2791395ee5,CURITIBA,PR
9433,26e13b6ff5b641b329e5524241ee2c93,FRANCA,SP
9434,0ade5cc4a305ed7093a23f68ca47519c,CURITIBA,PR
9435,fc59392d66ef99377e50356ee4f3b4e1,SALVADOR,BA
9436,b18dc380845b24038cfc48006478f099,DIADEMA,SP
9437,f22a247b79dd22ecd91dc8e3b2a1b07c,ITAQUAQUECETUBA,SP
9438,889009a0ed0bb52c87819941192931b8,LENCOIS PAULISTA,SP
9439,ffc470761de7d0232558ba5e786e57b7,GUARULHOS,SP
9440,4c498c7345e89aebad651544829beca0,CARAPICUIBA,SP
9441,01bcc9d254a0143f0ce9791b960b2a47,URUACU,GO
9442,f021c962aaba8ef6eb527a9c2c8394d1,ITAJAI,SC
9443,024b564ae893ce8e9bfa02c10a401ece,SAO PAULO,SP
9444,a513150f33f99a06569e9cd5c4bb889b,SAO PAULO,SP
9445,c1dde11f12d05c478f5de2d7319ad3b2,SAO PAULO,SP
9446,02f5837340d7eb4f653d676c7256523a,CURITIBA,PR
9447,7b98de631987e26dd6d803490c43a13c,LOANDA,PR
9448,f12ff17ad8bbf01ec5c33b17e506649b,SAO PAULO,SP
9449,a64e44665225d19dfc0277eeeaaccc57,SAO PAULO,SP
9450,6a8a889bde935bafa76d7848782dfaf9,SAO PAULO,SP
9451,42b6488f5b8246d9141712abd4b1b693,MARINGA,PR
9452,d6cd01c59123df02fc226eadbadb5f89,SAO PAULO,SP
9453,c8e135e7b21ecbc36c1153a29d2f5a06,SAO PAULO,SP
9454,229c3efbfb0ea2058de4ccdfbc3d784a,BELO HORIZONTE,MG
9455,f9a02f1922d1de564392e656d82b3fda,FERRAZ DE VASCONCELOS,SP
9456,9523fb39dd240aa958e040f8183d64f3,SAO PAULO,SP
9457,95ec4458365c4d11f452ccf538377619,LIMEIRA,SP
9458,6ec1a01e866584bb679eb9b098345919,SANTOS,SP
9459,f6122bc84774df1b372bdb3bb88ddb9f,BARUERI,SP
9460,fa40cc5b934574b62717c68f3d678b6d,SAO PAULO,SP
9461,623ad9d0c1e14bb5464a8c72bff7b4af,CLAUDIO,MG
9462,c0098efcf800861dcae589affca31408,RIBEIRAO PRETO,SP
9463,a63bfbaa882c8f4542891b4e2246cc7f,NITEROI,RJ
9464,48b6c3f4c6a93171da04b75313f2130f,OSVALDO CRUZ,SP
9465,270d3ef21830ad0ecf3a6c53d08a533a,CARAPICUIBA,SP
9466,89c127985a8b130cfa45c1d36764017a,OSASCO,SP
9467,8b2492b7ff4468839593fafeed55bad9,SAO GONCALO,RJ
9468,1e9d5a33694bddb76316fd1f54734d20,JACIARA,MT
9469,5e49e3a44bdeb5aab2684258bbd4f525,BALENARIO CAMBORIU,SC
9470,8e34331b7eedd03be4e5d965c1956225,SAO PAULO,SP
9471,aaed1309374718fdd995ee4c58c9dfcd,TIMBO,SC
9472,11d4c477d09821164bca4f70a2eae031,RIBEIRAO PRETO,SP
9473,ff314fa6033cc68ec451c47aee2d6ba4,SAO PAULO,SP
9474,d1c7fa84e48cfa21a0e595167c1c500e,JACUTINGA,RS
9475,c7246702dc991a06d788120dc7544391,FORTALEZA,CE
9476,e819bcfade7b5d88a27325eb6cfd62c5,GUARULHOS,SP
9477,6d2f2e3b539480db1e0842b3a4e32e6e,GUARULHOS,SP
9478,e88165a185134e13fdfc85d4fa654db8,FERRAZ DE  VASCONCELOS,SP
9479,9e6229250fedbe05838fef417b74e7fb,MIRANDOPOLIS,SP
9480,5abb8ea023c77787f2c15da891c8d384,JOINVILLE,SC
9481,1d953075c2f0dd990bacf27b83b330f1,BELO HORIZONTE,MG
9482,817245bcc3badd82bbd222e0366951a6,BAURU,SP
9483,caa9bc43a9fe8cf9c564ddd8a03cc4a6,JACAREI,SP
9484,615005a3ef192c00c6f0e977cee3d2bc,ITU,SP
9485,1284de4ae8aa26997e748c851557cf0e,LARANJEIRAS DO SUL,SP
9486,5fd924b4836098a5be0ecf81ba054ce0,SAO PAULO,SP
9487,7178f9f4dd81dcef02f62acdf8151e01,VIDEIRA,SC
9488,8132b9bd16876e1b0f8808d43825dd48,FLORIANOPOLIS,SC
9489,3f995f07c49d0d55a99d5c54957f7d81,ITAPECERICA DA SERRA,SP
9490,a6bd7d1ccdac48c6b33b28596b7eb122,MAMANGUAPE,PB
9491,6650fcccd8cd2f7e55ffa524f30c4c59,SAO PAULO,SP
9492,3db66a856d18a9cba7c9241fc5221c50,PONTE NOVA,MG
9493,8b181ee5518df84f18f4e1a43fe07923,GOIOERE,SP
9494,10ff823eda2b032e2c93d17a7d294736,PEDERNEIRAS,SP
9495,b4a476fbd28de64b1e347abf9089366a,ITAPEVI,SP
9496,39c763cca83e654764b7a4a650fb9b7c,GOIANIA,GO
9497,dadc51ef321949ec9a3ab25cd902e23d,SAO PAULO,SP
9498,83b08de96980757220871b31bf6cffca,RIO DE JANEIRO,RJ
9499,14a08204d03bb6b6bde8029f801ae0eb,SAO PAULO,SP
9500,bee36b4f9a2b9fdcaff6ec05df202ed0,SAO PAULO,SP
9501,28872dc528e978a639754bc8c2ce5a4c,CAXIAS DO SUL,RS
9502,c85d7b477a709c85a1e8b8f25aa1b270,SAO BERNARDO DO CAMPO,SP
9503,739c7d7be81f63812dea0d1b1451c651,CAMPINA GRANDE,PB
9504,657969cca82e884d272385ec0ef06edd,ESTANCIA VELHA,RS
9505,455befea1bb853c75ccbca94cff26e5c,RESENDE,RJ
9506,800214c63934acd05d47e84214db8ba8,JARAGUA DO SUL,SC
9507,5cf1ec37aea089f45110c70653a166ab,SAO PAULO,SP
9508,0a82f5fb06a4fe4ac2cf7cb412ec71b8,SAO PAULO,SP
9509,e45edf75f568ed2f93f78d060e246e25,RIO DE JANEIRO,RJ
9510,3d621842b2ed28e2b474132480edac3c,SAO PAULO,SP
9511,baf15155e37ef5492731459bdc05be8a,SAO PAULO,SP
9512,c0aff2da32c17759d30b22fb0af6649d,FLORIANOPOLIS,SC
9513,a17f621c590ea0fab3d5d883e1630ec6,SOROCABA,SP
9514,4deebb3199eeafb282ae33229144f94b,SAO PAULO,SP
9515,9d69ba0a7a626a64dc5db08e529559cf,RIBEIRAO PRETO,SP
9516,f92d8c817434bd2d84d4e9c61322b7fa,SOROCABA,SP
9517,8ca5b19e0263150d2c57afdde2b3d011,MAUA,SP
9518,eec3469d83e142f9a104886655338c37,BAURU,SP
9519,55bb6fe5bebe5012e2d7d9928e1128ff,BAURU,SP
9520,d180e07dc1e58c31c3f0cd599dc4d945,BELO HORIZONTE,MG
9521,d6b1ce66b035a475f00c017792ff9769,SALTO,SP
9522,3aa3c89ae3cd482385568be76120f63c,GOIANIA,GO
9523,fe4cd9461203cee790d36792420b310f,CARATINGA,MG
9524,c3aad7dc65449ae90a5e9c3c6c1e78e0,AURIFLAMA/SP,SP
9525,f5fea3ffed6c2e889bab72705557c63a,RIO DE JANEIRO,RJ
9526,ececbfcff9804a2d6b40f589df8eef2b,FRANCA,SP
9527,a254c682cc01e119f83530446f1df9a9,CAFELANDIA,SP
9528,830379336fad8c6f3b15a4a3ddb5c66e,SAO PAULO,SP
9529,7d13fca15225358621be4086e1eb0964,RIBEIRAO PRETO,SP
9530,1b4c3a6f53068f0b6944d2d005c9fc89,SAO LUDGERO,SC
9531,b92e3c8f9738272ff7c59e111e108d7c,UBA,MG
9532,b8555308bfdb4ca1ed54325a58da9a97,SAO BERNARDO DO CAMPO,SP
9533,71593c7413973a1e160057b80d4958f6,SAO PAULO / SAO PAULO,SP
9534,1dc2de47ee26a0a5b12dc14fd6dc0dea,IBITINGA,SP
9535,6c6e3d67f969468f3bfd33f827a31222,MARINGA,PR
9536,66d5ae34537110d3affc56174dad2b2f,SAO JOSE DO RIO PRETO,SP
9537,781a66c0d89e30814d49fe8b5e14cd07,CAMPINAS,SP
9538,a4bd6e9adf39b63f43dc545d3ca1f53d,RIO DE JANEIRO,RJ
9539,f88adb15807168d3c43d71021090ce4a,PORTO FERREIRA,SP
9540,fa8d335d68129e464e60c1826a683e96,TRES COROAS,RS
9541,f12d3c2a14729ae461b920c11fe20fdc,SANTO ANDRE,SP
9542,4917cee8d902e13428c3ec4b1ca6f315,BLUMENAU,SC
9543,741f8c587cb4248ebc5b779a0e8e0e51,SANTO ANDRE,SP
9544,4bcec44888b30ba9001234c534716d3f,SANTO ANDRE,SP
9545,a663d9c3797e90eac99ff60939416a56,SAO PAULO,SP
9546,dff87e4de60c9736ce8df835951b09bc,SAO PAULO,SP
9547,ac1ed5fc15901fbc92920361eb4ab350,SAO PAULO,SP
9548,f9903dd0f812c7e771fcad47b6fff231,BLUMENAU,SC
9549,ac9b01377919cdbd2a1bbb8d5837c70b,MOGI DAS CRUZES,SP
9550,5011f0d93373a4c5753adf58ca77af8d,SANTOS,SP
9551,a4e634166243bbb3a13fa584463fa468,OSASCO,SP
9552,50bf89f1349bc0409a268c3a49678009,JACI,SP
9553,50c9975695009e5e6473912e83a6d1da,CLAUDIO,MG
9554,42d4b7e70819438f5ada61c965e92d7e,GOIANIA,GO
9555,7aa4334be125fcdd2ba64b3180029f14,LARANJAL PAULISTA,SP
9556,b14db04aa7881970e83ffa9426897925,SOROCABA,SP
9557,fac1a9017ade7bdc94058fc1c969f355,SAO PAULO,SP
9558,31ae0774c17fabd06ff707cc5bde005f,AMERICANA,SP
9559,f0ec6a2adb05c62655a26dd347b8dede,SAO PAULO,SP
9560,cc1f04647be106ba74e62b21f358af25,SAO PAULO,SP
9561,1099a00e0ee3a50935e6c2447ca090c5,RIO DE JANEIRO,RJ
9562,3d700782d7818f2c1e0d7a9e9d75fc00,SERTANOPOLIS,SP
9563,a3e9a2c700480d9bb01fba070ba80a0e,IBITINGA,SP
9564,c3f5668699a1b04c0fa61ecea1e2bff6,APUCARANA,PR
9565,80f2cf9abf6b5a0e5c612b5eea6646e6,SAO JOSE DO RIO PRETO,SP
9566,516e7738bd8f735ac19a010ee5450d8d,RIO DE JANEIRO,RJ
9567,4fe2f67634d00c021aa01f96b6f2d68e,MARINGA,PR
9568,9f505651f4a6abe901a56cdc21508025,SAO PAULO,SP
9569,17adeba047385fb0c67d8e90b4296d21,GUARULHOS,SP
9570,7142540dd4c91e2237acb7e911c4eba2,PENAPOLIS,SP
9571,c04d70d515d15a7e3db3a73320598566,NITEROI,RJ
9572,a3a38f4affed601eb87a97788c949667,JOINVILLE,SC
9573,744dac408745240a2c2528fb1b6028f3,COLOMBO,PR
9574,9b013e03b2ab786505a1d3b5c0756754,VICENTE DE CARVALHO,SP
9575,8b9d6eec4a7eb7d0f9d579ce0b38324d,MESQUITA,RJ
9576,38e679b9e0064cd94c6f035707344dae,LONDRINA,PR
9577,5444b12c82f21c923f2639ebc722c1ea,SAO PAUO,SP
9578,83deb69e889cf80f82be1dc6d5f2d486,FLORIANOPOLIS,SC
9579,54aa8463e87776b5612f4bdc4bd5d4de,BELO HORIZONTE,MG
9580,2e7ea2aafec5835e781b21d6d1faf1f1,SAO PAULO,SP
9581,79ebd9a61bac3eaf882805ed4ecfa12a,CASCAVEL,PR
9582,1cbd50a8c52e6cf8e315c5709fab386f,FAZENDA RIO GRANDE,PR
9583,e503f22be6a4f456d9851920a5d9c670,SAO PAULO,SP
9584,88af55b4a7ca402b27df16f7c7c9b5d2,TABOAO DA SERRA,SP
9585,5f3ae9136c875522250f8184f253413a,SAO PAULO,SP
9586,b026643914f651e8371425e5b8a1e780,RIO DE JANEIRO,RJ
9587,26af45f5dfd967225a832838aa4e24a3,CURITIBA,PR
9588,9dd459b29a14bf89d47183cf2cd0e4c7,SAO PAULO,SP
9589,8e6d7754bc7e0f22c96d255ebda59eba,SAO JOSE DOS CAMPOS,SP
9590,e250d617a0ad591ba9bd663e584a895d,GUARULHOS,SP
9591,92c8bc6e8f925792247656fed09aad65,SAO PAULO,SP
9592,e53d5b9b29d1218281f4a907ada18626,TOLEDO,PR
9593,3ca08eeb8d5595949fed424bd3677742,CURITIBA,PR
9594,cbd996ad3c1b7dc71fd0e5f5df9087e2,SAO JOSE DO RIO PRETO,SP
9595,8daab2245ebdc277c51098d01c5ad8ef,SAO PAULO,SP
9596,15b3b1b81484422eb41df68ac87f1f50,BAURU,SP
9597,e067ad2c1c0b48758eb1b5228bcf7a68,SANTOS,SP
9598,f626e15b7314c267e4429010866f70e9,MARECHAL CANDIDO RONDON,SP
9599,f1fd5ab1181f827ffad998c1a5de7d74,CURITIBA,PR
9600,a7c88262832dfc683781d6a421edefae,MOGI DAS CRUZES,SP
9601,6b1c4d4d9ccf0be3d8544eb0e71e5318,PORTO ALEGRE,RS
9602,4e85b538b0dad58852641540686d0e14,SAO JOSE DOS CAMPOS,SP
9603,093805f8f2aeb63881444571e1f48f30,OSASCO,SP
9604,5acd070dd3fe441bbb2ec1f1ede515ee,JUNDIAI,SP
9605,3c010235b7345c92f125d14ee232a76b,MANDIRITUBA,PR
9606,cb9fb4ca75d7ba8437480e8dde64fe98,SAO PAULO,SP
9607,ce33c6211beaa8fef4cae8b52db39862,SUZANO,SP
9608,081acf3de680d554796c9cf041be7bc2,VESPASIANO,MG
9609,6989574bd97d9773f10d232b6c07da59,CURITIBA,PR
9610,535bf14f36346c7f59d87cece104d70c,RIO DE JANEIRO,RJ
9611,8501d82f68d23148b6d78bb7c4a42037,BLUMENAU,SC
9612,7f02656561b680def9986c0795a8a080,SAO PAULO,SP
9613,57a834594e1e9e9219603bfec184eadc,SANTA ROSA,RS
9614,8fd3b4468f6425810648177996c14cbd,SAO JOSE DO RIO PRETO,SP
9615,6d803cb79cc31c41c4c789a75933b3c7,SAO JOAQUIM DA BARRA,SP
9616,5f2684dab12e59f83bef73ae57724e45,SAO PAULO,SP
9617,713e3a23ca5e47786eb6f0d99f94cfac,CURITIBA,PR
9618,f97e2b0650c2068227e1d366140eb62f,SANTO ANTONIO DE POSSE,SP
9619,8b321bb669392f5163d04c59e235e066,SAO PAULO,SP
9620,32f83ffe11cd40f7adcf4eef171f52d9,URUGUAIANA,RS
9621,76d64c4aca3a7baf218bf93ef7fa768d,CURITIBA,PR
9622,d06d019f72a04e5497a0b64190af170c,COTIA,SP
9623,ec80e49e69745ab6c14f984bf2149423,LIMEIRA,SP
9624,f8f35af4634605e6693c17cc3ffff5a8,CAMPANHA,MG
9625,004c9cd9d87a3c30c522c48c4fc07416,IBITINGA,SP
9626,3bdff180c7e1f6551a643b99c265a120,SAO PAULO,SP
9627,6b89abe95848c850399130d149a39b63,PIRACANJUBA,GO
9628,aced59e9b31ef866a94f9e7f29d8d418,SAO PAULO,SP
9629,b4f8921fcc4ff77b66bea6dda43dcd51,CAXIAS DO SUL,RS
9630,d2572f31e9023e9850ef986a636ff9bf,BELO HORIZONTE,MG
9631,c731d18cea9bf687ffee82a241c25b11,CONCORDIA,SC
9632,3dc69bf2c42f0568a5c4791ec3fd3745,SAO PAULO,SP
9633,d8d9567d0bfb0bc7eb845a205ba42657,SAO PAULO,SP
9634,0daf5180aa44356f60f8effa533b55a2,GOIANIA,GO
9635,5194c22ed1f616ec0c0f33c571542879,SANTA RITA DO SAPUCAI,MG
9636,fe8055980a4ff7f64ed889c2b5926929,CURITIBA,PR
9637,c42fd8e4d47dfb18ce5222f2dd7752f9,OSASCO,SP
9638,671585f5a2af58b6e276bc01003c0d2b,CURITIBA,PR
9639,2dd1fb6f0e42a2243b8a01e40cd41216,CURITIBA,PR
9640,a7c53f6b3b61adbdaa99dda97e8cbd56,BARRETOS,SP
9641,a11a0e0ca67423425691db355cff69b0,INDAIATUBA,SP
9642,5bffbafbb22daf6d3bfc216a46db8708,NILOPOLIS,RJ
9643,fc0b214b59a83615fea981c6424a02ae,MAUA,SP
9644,011b0eaba87386a2ae96a7d32bb531d1,POMPEIA,SP
9645,43753b27d77860f1654aa72e251a7878,BARRO ALTO,BA
9646,822b63912576852aea9a8436d72317b7,MOGI GUACU,SP
9647,a3fa18b3f688ec0fca3eb8bfcbd2d5b3,SAÌƑO PAULO,SP
9648,5587130f9850696ed7fafbc91c2cee44,SAO PAULO,SP
9649,9c1c0c36cd23c20897e473901a8fb149,PRAIA GRANDE,SP
9650,34a557286ead8fe75c989e0afcf7d98c,FRANCA,SP
9651,c716e0b86ed568878475b60fbb6323ad,RIO DE JANEIRO,SP
9652,455c5640e8c5bd1b2ee85c0158f85727,LUIZ ALVES,SC
9653,87d30a6a0cbf89356e49324971ab1d24,SAO PAULO,SP
9654,217f005bb37ff3aeef5b2ae1788e75ba,OSASCO,SP
9655,cac4e0bc1a3269fa2b6ea5e763f6115b,BRUSQUE,SC
9656,8ec76bb0965af3f007692b26fa9d6623,CRICIUMA,SC
9657,aba1721a889e04decc910aa13b768ef4,SAO PAULO,SP
9658,7238f877570096ae403c51898fa64566,SANTANA DE PARNAIBA,SP
9659,044668ccd5316b12a7cf0d54a156e3e9,OSASCO,SP
9660,643c01d7c56a724bec0454f4780e8a3e,JOINVILLE,SC
9661,cab85505710c7cb9b720bceb52b01cee,SAO PAULO,SP
9662,312ba1d77e9c332ef21f9598b7f64cd7,GUARULHOS,SP
